race,linked_fate,linked_progress,linked_hurt,party_id,WEIGHT,AGE,Gender,party_reg,for_born,income_level,edu_level
Asians,2,2,2,1,0.4853,58,2,Democrat,2,6,8
Whites,NA,-1,-1,1,0.32718,33,1,Democrat,1,5,7
Whites,-1,-1,-1,2,1.64443,70,2,Republican,1,6,7
Asians,1,1,1,2,0.33744,42,1,Republican,2,6,8
Whites,NA,NA,NA,3,0.45147,60,1,Decline to State,1,6,8
Asians,2,2,2,1,0.68938,45,1,Decline to State,2,6,8
Latinx,2,2,1,1,4.5222,57,1,Democrat,2,1,1
Latinx,-1,2,-1,2,0.52386,58,1,Republican,1,2,5
Blacks,NA,NA,NA,1,0.15882,20,2,Decline to State,1,5,7
Whites,2,2,1,1,0.48501,34,2,Democrat,1,5,7
Whites,-2,-2,-2,1,0.5001,39,2,Democrat,2,5,8
Blacks,2,2,2,1,1.07305,48,1,Democrat,1,5,7
Asians,2,1,1,1,0.33262,25,2,Democrat,1,2,7
Asians,1,-1,-1,3,0.56223,58,2,Decline to State,2,5,8
Asians,1,2,2,3,0.3745,30,2,Democrat,1,2,7
Whites,2,2,2,3,1.50278,19,1,Other,1,5,5
Whites,-1,1,-1,1,0.32783,76,1,Democrat,1,6,8
Blacks,NA,NA,NA,3,0.64754,56,2,Decline to State,1,4,8
Whites,1,1,-1,1,0.51486,48,1,Democrat,1,6,7
Whites,2,2,2,3,0.55814,63,1,Republican,1,1,8
Whites,1,1,-1,4,1.01221,59,2,Decline to State,1,5,5
Asians,1,1,1,1,1.52784,21,1,Democrat,1,3,5
Whites,1,-1,-1,1,0.44878,72,2,Democrat,1,3,7
Latinx,1,1,-1,3,1.48662,32,1,Other,1,4,4
Whites,-1,-1,-1,1,0.22649,67,2,Democrat,1,5,8
Latinx,1,1,-1,1,1.7823,68,2,Democrat,1,2,3
Asians,-1,1,-1,3,0.57689,25,1,Decline to State,1,2,7
Whites,2,2,2,2,3.37451,63,1,Republican,1,3,3
Other,NA,NA,NA,2,2.42202,40,1,Republican,1,3,3
Whites,NA,NA,NA,1,0.96917,66,1,Democrat,1,5,6
Whites,2,2,2,2,0.47949,29,1,Republican,1,6,8
Whites,1,-1,-1,2,0.79684,60,2,Republican,1,6,7
Asians,2,-1,1,1,0.47354,21,1,Decline to State,1,6,6
Whites,2,-2,1,3,0.84741,65,1,Decline to State,1,4,8
Whites,-1,-1,-1,3,0.28449,69,2,Decline to State,1,4,8
Whites,1,-1,-1,3,0.28449,67,2,Decline to State,1,6,7
Asians,-1,-1,-1,3,0.54059,36,1,Other,1,4,8
Asians,1,1,1,3,0.36223,65,1,Decline to State,2,4,7
Latinx,-1,-2,-2,2,0.4194,40,1,Republican,2,4,6
Whites,2,1,1,2,0.64485,37,2,Republican,1,4,7
Whites,2,2,2,1,0.48019,38,1,Democrat,1,5,8
Latinx,2,1,1,3,0.30509,20,2,Democrat,1,1,5
Asians,2,1,1,1,0.43637,30,2,Decline to State,2,4,8
Whites,1,-2,-1,1,0.30755,50,2,Democrat,2,5,7
Whites,-2,-2,-2,2,0.45476,63,1,Republican,1,5,8
Whites,-1,-1,1,1,0.46327,75,2,Democrat,1,3,7
Whites,1,NA,NA,3,0.61353,66,2,Decline to State,1,5,8
Whites,-2,-2,-2,1,0.61488,83,2,Decline to State,1,4,8
Whites,2,-2,-2,4,0.88784,47,2,Democrat,1,3,4
Whites,1,-1,-1,1,1.18449,35,1,Democrat,1,4,6
Whites,2,2,-1,2,0.60972,34,1,Republican,1,5,7
Latinx,2,-1,-2,2,0.41945,67,1,Republican,2,4,7
Latinx,2,2,2,1,5.00786,29,2,Democrat,1,1,5
Latinx,1,1,-1,3,0.68814,34,1,Other,1,2,5
Whites,-2,-2,-2,2,0.86862,24,1,Republican,1,2,5
Whites,-2,-1,-1,1,1.76442,25,2,Democrat,1,2,6
Asians,2,2,2,1,0.29941,61,2,Democrat,1,4,8
Whites,-2,1,-1,1,0.45893,26,1,Democrat,1,1,6
Latinx,1,1,2,1,0.24495,20,2,Democrat,1,4,6
Whites,2,1,1,1,0.64218,79,2,Democrat,1,5,7
Latinx,2,1,1,3,2.14531,75,1,Democrat,1,5,8
Whites,-1,-2,-2,3,0.38041,32,1,Democrat,1,5,8
Asians,2,2,2,1,0.68938,49,1,Decline to State,2,5,8
Whites,1,1,1,3,1.35341,76,2,Other,2,4,6
Whites,1,-1,-1,1,0.5461,43,2,Democrat,1,6,8
Latinx,1,1,1,1,7.59117,72,2,Democrat,2,1,3
Whites,1,1,-1,1,0.53075,72,2,Democrat,1,3,7
Whites,-2,-2,-2,4,1.05541,28,1,Republican,2,4,5
Blacks,2,2,1,1,0.62899,54,2,Democrat,1,2,7
Whites,-1,-1,-1,1,1.80869,65,2,Republican,1,5,8
Blacks,2,2,1,3,1.37723,42,2,Republican,1,2,7
Whites,2,1,-1,1,0.44031,67,1,Democrat,1,2,7
Whites,2,1,-1,3,1.01045,59,1,Republican,1,4,5
Blacks,2,2,2,3,0.57492,61,2,Democrat,1,5,8
Whites,1,-1,1,1,0.19104,24,1,Decline to State,1,1,7
Whites,1,1,-1,3,1.16275,31,1,Other,1,3,5
Asians,2,2,1,1,0.55392,48,2,Democrat,2,5,8
Asians,1,1,1,1,0.55392,46,2,Democrat,2,4,7
Whites,1,-2,-2,1,0.4921,47,1,Democrat,1,6,8
Whites,2,1,-1,3,0.38041,33,1,Democrat,1,4,8
Asians,-1,-1,-1,3,0.54266,42,1,Decline to State,2,5,7
Whites,NA,NA,NA,2,0.56962,61,2,Republican,1,5,7
Whites,1,1,1,1,0.72015,31,1,Democrat,1,4,6
Blacks,1,2,1,1,0.93125,66,2,Democrat,2,5,8
Whites,-1,-2,-2,1,0.43862,63,2,Democrat,1,3,7
Asians,-2,-1,-2,2,0.82782,60,2,Other,1,3,5
Whites,-1,-2,1,1,0.48501,34,2,Democrat,1,4,8
Latinx,-1,-1,-1,1,0.78625,30,2,Democrat,1,4,4
Whites,-1,-2,-2,3,0.37296,63,2,Decline to State,1,5,7
Latinx,2,2,2,1,1.28103,37,2,Democrat,1,4,7
Blacks,2,2,2,1,1.27908,39,1,Democrat,1,5,5
Asians,2,2,2,1,0.49676,41,2,Democrat,1,4,8
Asians,2,1,2,1,0.49375,34,1,Decline to State,1,4,8
Latinx,1,1,1,4,0.3237,37,1,Decline to State,1,2,4
Whites,-1,-2,-2,3,0.48188,40,1,Decline to State,1,6,7
Whites,-1,-1,-2,1,0.48268,78,2,Decline to State,1,5,7
Whites,2,1,2,4,0.6262,65,2,Decline to State,1,2,6
Whites,1,-1,-1,3,0.68152,70,1,Decline to State,1,6,8
Whites,2,-1,-1,1,0.09226,22,2,Democrat,1,1,7
Whites,2,2,-1,1,0.3491,33,2,Democrat,1,2,8
Latinx,1,2,-1,1,1.28762,78,1,Democrat,1,5,8
Whites,-2,-2,-2,2,2.44378,50,1,Republican,1,4,3
Whites,-2,-2,-2,1,0.95007,71,2,Democrat,1,5,8
Other,NA,NA,NA,4,2.5052,38,1,Other,1,NA,7
Asians,2,2,2,3,0.30722,29,2,Other,1,5,7
Whites,1,-2,-2,1,0.25726,27,2,Democrat,1,4,7
Blacks,NA,NA,NA,1,1.31827,35,2,Democrat,1,5,5
Asians,2,1,2,1,1.96303,35,2,Democrat,1,1,7
Latinx,-2,1,1,1,4.25207,30,2,Democrat,1,1,5
Whites,1,1,-1,4,0.57937,39,2,Decline to State,1,4,7
Whites,-2,-2,-2,2,2.31042,43,2,Republican,1,4,7
Asians,-1,-1,-1,1,3.13677,25,2,Democrat,1,2,6
Whites,-1,-2,-2,1,0.43625,57,1,Democrat,1,6,8
Latinx,1,1,-1,4,1.46738,29,2,Democrat,2,3,3
Whites,1,1,1,2,0.34759,30,1,Republican,1,5,8
Whites,1,-2,-1,1,0.53075,71,2,Democrat,1,5,8
Asians,-1,1,2,1,0.25956,29,2,Decline to State,1,5,7
Whites,1,1,-1,1,3.30527,52,1,Democrat,1,6,3
Whites,1,-1,1,1,0.29587,54,2,Democrat,1,5,7
Whites,1,-2,-1,1,1.01901,58,2,Democrat,1,1,5
Whites,-1,-1,-1,1,0.74367,22,1,Decline to State,1,3,7
Asians,-1,1,-1,2,0.51812,48,1,Republican,2,4,8
Latinx,-2,-1,-2,2,0.16481,45,1,Republican,1,2,7
Whites,1,-1,-1,1,0.47935,60,1,Democrat,1,6,7
Whites,1,1,1,3,1.46574,21,1,Decline to State,1,1,6
Other,-1,-1,-1,1,3.07253,77,2,Republican,1,4,4
Other,1,-1,-1,4,0.67461,40,1,Other,1,4,8
Whites,2,-2,-1,2,1.86917,65,2,Republican,2,3,5
Latinx,2,2,2,1,4.70215,55,1,Democrat,2,1,2
Whites,-2,-2,-2,2,0.5242,54,1,Republican,1,3,7
Whites,2,1,1,1,0.37106,29,2,Democrat,1,5,7
Latinx,-1,-1,-1,3,4.28608,54,1,Republican,1,5,3
Whites,-2,-2,-2,1,0.44031,67,1,Democrat,1,4,7
Whites,1,1,1,1,0.53075,77,2,Democrat,1,1,7
Whites,2,1,-1,3,0.5455,28,1,Decline to State,1,4,7
Whites,-2,-2,-2,2,0.66146,39,1,Republican,1,5,8
Whites,1,-1,-1,4,1.17205,50,2,Republican,1,4,5
Asians,1,1,2,1,0.35865,28,2,Democrat,1,2,7
Asians,2,1,1,3,0.57813,37,1,Other,1,NA,8
Asians,1,-1,1,1,0.57963,42,2,Decline to State,1,6,8
Asians,1,1,1,1,1.18097,21,2,Democrat,1,NA,6
Whites,1,1,2,4,0.4042,51,1,Republican,1,5,7
Whites,1,1,1,3,0.68152,70,1,Decline to State,1,6,8
Whites,NA,NA,NA,3,0.76128,18,1,Decline to State,1,5,5
Whites,1,-1,-1,3,1.61768,74,1,Decline to State,1,3,5
Whites,1,-2,-1,1,0.48501,31,2,Democrat,1,5,7
Whites,-1,-2,-1,2,3.53557,37,2,Republican,1,2,3
Whites,1,1,1,1,0.44782,41,1,Democrat,1,5,7
Whites,1,-1,-1,3,2.33414,66,2,Decline to State,1,3,6
Whites,1,-1,-1,1,0.53075,74,2,Democrat,1,5,7
Whites,1,1,1,1,0.4205,21,1,Decline to State,1,4,6
Latinx,-2,-2,-2,4,0.26357,34,1,Other,2,2,7
Whites,-2,-1,-1,1,0.88557,18,2,Decline to State,1,5,5
Whites,1,-1,-1,4,0.62058,72,1,Republican,1,5,8
Blacks,2,2,2,1,1.12014,21,2,Democrat,1,2,6
Whites,1,-2,-2,3,0.73205,63,2,Other,2,5,5
Asians,1,-1,-1,1,1.93164,46,1,Democrat,2,5,8
Whites,1,1,-1,3,0.405,31,2,Decline to State,1,4,8
Asians,2,2,2,2,0.50793,40,1,Republican,2,5,8
Asians,1,1,1,3,0.54175,76,1,Other,2,2,8
Latinx,1,-1,-1,2,1.1251,45,1,Republican,1,2,1
Latinx,2,1,-1,1,0.85253,25,1,Democrat,1,4,5
Whites,1,NA,NA,3,0.47301,64,2,Decline to State,1,5,7
Asians,1,1,1,1,0.46474,36,1,Democrat,1,6,8
Whites,2,1,-1,1,0.34504,69,2,Democrat,1,5,8
Whites,1,1,1,1,0.41269,37,1,Democrat,1,6,8
Whites,1,1,-1,4,0.69069,65,2,Decline to State,1,2,5
Whites,1,1,1,1,0.44429,41,2,Democrat,2,3,7
Whites,2,-2,1,1,0.96544,62,2,Democrat,2,4,4
Whites,2,-1,1,3,0.10795,21,2,Democrat,1,1,6
Whites,-2,-2,-2,1,0.26588,62,2,Democrat,1,5,8
Asians,2,1,-1,1,0.60601,37,1,Democrat,2,2,7
Whites,-1,1,-1,3,2.96785,36,1,Republican,1,2,3
Whites,-1,-1,-1,1,0.57995,66,1,Democrat,1,5,6
Whites,-2,2,-2,1,0.43862,63,2,Democrat,1,5,8
Whites,1,1,1,2,0.54179,20,1,Republican,1,3,6
Whites,2,1,1,3,1.64286,78,2,Republican,2,NA,5
Blacks,2,2,2,1,1.44796,50,1,Decline to State,1,3,5
Whites,1,1,1,1,0.30755,54,2,Democrat,1,5,7
Latinx,-1,-1,-1,1,0.22869,19,2,Decline to State,1,1,5
Blacks,2,2,2,1,1.4638,50,2,Democrat,1,4,6
Blacks,NA,NA,NA,2,1.64944,60,2,Republican,2,6,8
Latinx,2,2,2,3,0.83056,62,2,Other,1,2,5
Whites,1,-1,1,3,1.20069,27,1,Decline to State,1,2,5
Latinx,1,-1,-1,4,0.63085,53,2,Decline to State,1,6,8
Whites,1,-2,-2,1,0.25726,27,2,Democrat,1,5,8
Whites,2,1,2,2,1.22068,47,2,Republican,1,2,6
Whites,2,1,1,4,1.32183,35,2,Decline to State,1,5,8
Asians,1,1,1,4,1.85755,33,1,Decline to State,1,3,8
Blacks,NA,NA,NA,1,1.29656,27,2,Democrat,1,3,8
Asians,NA,NA,NA,1,0.61695,74,1,Democrat,2,4,8
Blacks,2,2,2,3,0.95456,65,2,Other,1,3,7
Whites,1,1,1,1,0.23273,58,1,Democrat,1,2,7
Whites,1,-1,1,1,0.29818,64,1,Democrat,1,3,8
Whites,-1,2,1,1,0.5353,23,1,Democrat,1,4,8
Asians,2,1,-1,1,0.55417,46,1,Democrat,2,5,8
Whites,-1,-1,-1,1,0.65065,69,2,Democrat,1,5,8
Asians,2,2,2,1,0.50032,40,2,Democrat,2,1,7
Whites,1,1,1,3,0.41388,56,1,Republican,1,2,7
Whites,1,1,1,1,0.47935,63,1,Democrat,1,6,8
Whites,1,-1,-1,3,0.74176,27,1,Republican,1,4,8
Whites,-2,-2,-2,3,0.34504,68,2,Democrat,1,4,8
Whites,2,1,1,4,3.67387,58,2,Decline to State,1,2,3
Latinx,-1,1,1,3,0.16991,40,1,Decline to State,1,5,7
Latinx,-1,1,-1,3,0.33624,56,1,Decline to State,1,5,8
Whites,1,-2,-2,1,2.66211,66,1,Democrat,1,2,2
Whites,1,-1,1,3,1.59445,55,2,Republican,1,5,4
Whites,-1,-2,-2,1,0.22649,66,2,Democrat,1,4,8
Asians,-1,1,-1,1,1.90381,33,2,Democrat,1,6,7
Whites,2,-1,1,4,1.34745,48,1,Decline to State,1,4,5
Whites,-1,-1,-1,3,0.5427,55,1,Decline to State,1,6,8
Whites,1,-2,1,1,0.32783,72,1,Democrat,1,4,8
Whites,1,2,2,1,0.94369,32,2,Democrat,1,2,5
Latinx,-2,-2,-2,2,0.36356,48,1,Republican,1,5,6
Whites,1,1,1,2,1.03686,42,1,Republican,1,4,6
Whites,1,-1,-1,4,0.19261,32,1,Democrat,1,2,7
Asians,NA,NA,NA,1,0.48263,60,1,Decline to State,2,5,8
Latinx,2,1,1,1,0.45817,61,2,Democrat,1,5,8
Whites,2,2,2,2,0.77131,59,1,Republican,1,4,5
Whites,-1,-2,-2,1,0.20895,37,1,Democrat,1,3,7
Whites,-1,-1,-1,1,0.22649,67,2,Democrat,1,4,7
Whites,2,-1,1,1,3.25391,66,1,Democrat,1,3,6
Whites,-1,-1,-1,1,0.75948,66,2,Democrat,1,4,5
Whites,-1,-1,-1,3,0.37039,62,1,Decline to State,1,4,8
Whites,-1,-2,-1,1,0.22649,69,2,Democrat,1,1,8
Whites,1,-1,-1,3,0.41047,30,2,Decline to State,1,6,7
Whites,2,-1,-1,3,2.51155,49,1,Democrat,2,5,6
Blacks,1,1,-1,1,0.67988,57,2,Democrat,1,6,8
Whites,-2,-2,-2,1,0.38737,40,1,Democrat,1,6,7
Whites,1,-1,1,1,0.34504,68,2,Democrat,1,6,8
Whites,1,1,-1,2,1.86917,65,2,Republican,1,1,4
Whites,NA,NA,NA,1,0.52252,54,1,Democrat,2,6,8
Asians,2,1,2,1,0.35865,26,2,Democrat,1,4,7
Whites,1,-2,-2,3,0.38632,52,2,Decline to State,1,5,8
Whites,1,-2,-1,3,2.23914,82,2,Democrat,1,2,5
Whites,-1,-1,-1,1,0.34504,69,2,Democrat,1,3,7
Whites,2,1,2,2,0.70987,39,2,Other,1,4,6
Whites,-2,-2,-2,1,0.51486,47,1,Democrat,2,6,7
Whites,1,1,1,1,0.38041,30,1,Democrat,1,5,7
Whites,1,1,-2,1,0.4118,29,1,Democrat,1,6,8
Other,1,-1,1,3,0.69826,67,1,Republican,1,4,8
Whites,1,-1,-2,1,0.44429,43,2,Democrat,1,6,8
Whites,1,-1,-1,1,1.32597,30,1,Democrat,1,2,7
Whites,-2,-2,-2,1,1.32961,51,1,Democrat,1,4,4
Blacks,2,2,2,1,0.49056,80,2,Democrat,1,4,7
Whites,2,-1,-1,4,0.57937,36,2,Decline to State,1,NA,8
Whites,1,-1,-1,1,0.40829,64,2,Democrat,1,4,8
Whites,-1,-1,1,3,0.54775,65,1,Decline to State,1,5,7
Other,NA,NA,NA,4,0.70546,30,1,Decline to State,1,5,7
Whites,-2,-2,-2,1,1.19606,20,2,Decline to State,1,3,6
Whites,1,1,1,1,0.51226,55,1,Democrat,1,4,4
Whites,1,1,1,3,1.94987,36,2,Other,1,4,3
Whites,-1,-1,-1,2,0.86862,24,1,Republican,1,5,4
Latinx,2,1,-2,2,0.62745,54,1,Republican,1,6,5
Latinx,1,-1,-1,3,0.20051,43,1,Democrat,1,4,7
Whites,2,2,2,2,0.28542,35,1,Republican,1,4,7
Whites,2,2,2,2,1.26652,83,2,Republican,1,2,4
Whites,-2,1,-1,1,2.77203,86,2,Democrat,1,5,6
Whites,1,1,1,2,2.00921,58,2,Republican,1,3,3
Latinx,1,-1,-1,3,0.16219,24,2,Decline to State,1,2,7
Whites,1,-1,-1,1,0.69755,32,1,Democrat,2,3,5
Asians,-1,1,1,1,0.53094,65,2,Democrat,1,4,8
Asians,2,1,1,3,0.67623,25,2,Other,1,5,6
Latinx,-2,-2,-2,2,0.64629,53,2,Republican,1,6,6
Whites,1,-1,-1,1,0.3491,30,2,Democrat,1,4,7
Whites,1,-1,-1,3,0.71464,35,2,Democrat,1,2,6
Blacks,1,1,1,3,3.31209,28,2,Decline to State,1,1,5
Asians,1,2,1,1,3.24388,20,2,Democrat,1,3,3
Whites,-1,-2,-2,3,1.90719,52,2,Decline to State,1,4,7
Whites,NA,NA,NA,1,0.28063,58,2,Democrat,1,3,8
Whites,-1,-2,-2,1,0.44447,76,1,Decline to State,1,3,7
Latinx,1,-1,-1,3,0.27513,27,2,Other,1,4,7
Whites,-1,-2,-2,1,0.54094,35,2,Decline to State,1,4,8
Whites,-2,-2,-2,1,0.70931,73,1,Democrat,1,4,7
Whites,1,-1,1,1,1.16823,75,2,Democrat,1,4,6
Whites,1,-1,-1,1,0.43099,67,1,Democrat,1,5,8
Latinx,1,-1,1,1,1.29122,34,1,Democrat,1,1,5
Whites,-1,-1,-1,2,2.24184,62,1,Republican,1,3,3
Whites,2,1,-1,1,2.10631,70,2,Democrat,1,3,3
Whites,2,2,2,1,1.59629,71,2,Democrat,1,3,5
Whites,-2,-2,-2,1,0.54785,77,1,Democrat,1,5,8
Whites,1,1,1,3,0.44669,50,2,Democrat,1,4,8
Whites,1,-1,-1,2,1.64286,73,2,Republican,1,6,6
Whites,2,2,2,3,0.51338,35,1,Decline to State,1,6,8
Whites,-1,-1,-1,2,0.53051,57,1,Republican,1,4,8
Latinx,-2,-2,-2,2,0.38232,40,2,Republican,1,5,5
Whites,1,1,1,2,0.93344,45,1,Republican,1,6,7
Whites,2,-1,-1,1,0.65231,23,1,Democrat,1,3,7
Whites,1,-1,-1,3,1.67316,53,2,Decline to State,1,5,7
Whites,-1,-1,-1,2,0.36217,42,1,Republican,2,3,8
Blacks,2,2,2,1,0.77468,62,2,Democrat,1,3,7
Whites,2,1,-1,1,0.97585,71,1,Democrat,1,4,8
Whites,NA,NA,NA,3,0.96322,85,2,Decline to State,1,NA,5
Whites,1,1,1,2,1.06709,47,1,Decline to State,1,6,8
Asians,2,1,1,2,0.90737,43,2,Republican,2,6,6
Whites,1,1,1,1,1.16823,75,2,Democrat,1,4,5
Whites,-1,-1,-1,1,1.7385,73,1,Democrat,1,5,8
Whites,NA,NA,NA,3,0.40235,45,2,Decline to State,2,NA,8
Whites,NA,NA,NA,1,0.49188,49,2,Democrat,2,6,8
Latinx,1,1,-1,2,2.98932,18,1,Republican,1,1,3
Asians,1,1,1,2,0.75538,18,1,Decline to State,1,5,3
Blacks,2,2,-1,1,1.79975,57,2,Democrat,1,4,4
Blacks,2,1,2,3,3.50992,53,1,Republican,1,5,6
Whites,1,-1,-1,1,0.20308,23,2,Democrat,1,1,6
Asians,2,2,-1,4,0.35927,27,2,Republican,1,3,7
Whites,-1,-2,-1,1,1.01971,74,2,Democrat,1,5,6
Latinx,-1,-1,1,2,0.17331,42,2,Republican,1,3,7
Whites,2,-2,1,3,0.66135,68,2,Democrat,1,4,8
Latinx,1,2,-1,1,1.32477,25,1,Democrat,1,2,5
Whites,-2,-2,-2,1,0.53075,78,2,Democrat,2,3,8
Latinx,-1,-1,-1,1,0.83246,65,1,Democrat,1,5,7
Other,NA,NA,NA,4,0.53292,46,1,Republican,1,5,7
Whites,-2,-2,-2,1,0.53075,70,2,Democrat,1,3,7
Whites,2,-2,-1,1,0.57937,39,2,Decline to State,1,5,7
Latinx,-1,-1,1,3,0.51318,21,1,Democrat,1,1,5
Whites,2,1,1,1,0.19956,19,2,Democrat,1,1,5
Asians,2,2,2,1,0.55861,31,1,Democrat,1,4,7
Whites,2,-2,-1,1,0.55111,48,2,Democrat,1,4,7
Asians,1,1,1,3,1.27514,51,1,Democrat,2,6,8
Whites,1,NA,NA,1,0.40654,34,2,Decline to State,1,5,8
Whites,1,1,1,1,0.79135,51,1,Democrat,1,4,7
Whites,-1,-1,-2,1,0.96905,83,2,Democrat,2,4,8
Whites,1,-1,-1,3,0.51758,92,1,Republican,1,4,8
Latinx,-1,-1,-1,1,1.79983,28,2,Democrat,1,1,3
Latinx,2,1,1,1,0.51722,45,2,Democrat,1,2,7
Asians,1,1,1,1,0.21514,24,1,Decline to State,1,4,7
Whites,2,-1,-1,1,0.75948,67,2,Democrat,1,1,5
Whites,-1,-1,-1,3,2.87516,78,2,Republican,1,4,5
Whites,NA,NA,NA,1,1.01729,73,2,Democrat,2,6,8
Latinx,-1,1,-1,1,0.14413,24,1,Democrat,2,4,7
Whites,2,-1,-1,1,0.90501,61,1,Other,1,2,5
Whites,2,-1,-1,2,0.9971,85,2,Republican,1,4,8
Whites,-1,-2,-1,1,0.89228,63,2,Democrat,1,6,6
Latinx,-2,-2,-2,2,3.03382,72,1,Republican,1,4,3
Whites,1,-1,-1,1,0.53075,86,2,Democrat,1,2,8
Whites,1,1,1,2,0.47949,25,1,Republican,2,1,7
Whites,1,-1,-1,1,0.35494,39,1,Democrat,1,6,8
Whites,2,-1,2,3,0.31278,32,2,Decline to State,1,4,7
Latinx,-1,1,-1,4,0.14136,22,1,Decline to State,2,4,7
Whites,-1,-2,1,1,0.59423,55,2,Democrat,1,1,5
Whites,-2,-2,-2,1,0.74037,71,2,Democrat,1,3,8
Whites,2,1,1,4,0.61217,46,1,Other,1,6,7
Latinx,1,1,-1,2,0.11451,20,2,Republican,1,5,6
Whites,1,-2,-2,1,0.89207,40,1,Democrat,1,3,5
Latinx,-2,-2,-2,2,0.71227,35,1,Republican,2,4,5
Whites,1,-2,-2,1,1.08316,47,1,Democrat,1,4,5
Whites,1,-1,-1,3,0.83082,19,1,Democrat,1,2,5
Blacks,2,1,-1,3,0.81743,51,2,Democrat,1,4,8
Whites,1,-1,-1,2,0.38504,62,1,Republican,1,5,7
Latinx,2,2,2,4,0.7636,19,2,Democrat,1,1,5
Latinx,2,1,1,1,0.30509,22,2,Democrat,1,1,5
Whites,1,-2,-1,3,0.47411,40,2,Decline to State,1,3,8
Latinx,2,1,-1,4,0.38232,44,2,Republican,1,4,5
Whites,1,-1,-1,3,0.29932,40,1,Decline to State,1,2,7
Whites,1,-2,-2,1,0.53075,74,2,Democrat,2,5,8
Asians,1,1,1,2,1.09864,75,1,Republican,2,4,7
Whites,2,1,1,2,0.49368,45,1,Republican,1,4,8
Blacks,NA,NA,NA,1,1.37186,32,1,Democrat,1,5,6
Whites,-1,-1,-1,3,0.54715,52,2,Decline to State,1,4,7
Latinx,1,1,1,1,0.41467,44,1,Democrat,1,5,7
Whites,2,-1,-1,3,0.37408,69,2,Republican,1,6,7
Latinx,-2,-2,-2,3,0.21057,50,2,Decline to State,2,2,8
Whites,-2,-2,-2,1,0.44031,68,1,Democrat,1,5,8
Whites,1,-1,-1,1,0.69963,65,1,Decline to State,1,5,7
Whites,2,1,-1,1,0.55016,62,2,Democrat,1,4,7
Whites,-2,-2,-2,4,1.3172,46,1,Republican,1,4,6
Whites,2,2,-1,1,1.7144,33,1,Decline to State,1,5,3
Whites,-1,1,-1,1,0.4118,25,1,Democrat,1,1,7
Whites,-1,-1,-1,1,0.40829,62,2,Democrat,1,5,8
Whites,-1,-1,-1,1,0.72596,61,1,Democrat,1,6,8
Asians,2,2,2,4,0.2287,20,2,Democrat,2,5,5
Whites,1,-1,-1,2,1.26122,46,1,Republican,1,6,5
Whites,-2,-2,-2,1,0.34504,67,2,Democrat,1,5,7
Whites,1,-2,-2,1,1.01971,70,2,Democrat,1,5,5
Whites,2,1,-1,2,1.06804,67,2,Republican,1,5,5
Whites,-1,1,-1,1,0.36564,25,1,Decline to State,1,3,7
Blacks,1,-1,-1,3,1.98714,47,2,Republican,1,6,8
Other,NA,NA,NA,3,0.6659,39,1,Decline to State,1,6,8
Whites,-2,-2,-2,1,0.6763,46,2,Democrat,1,5,7
Whites,1,-1,-1,1,0.3429,37,2,Democrat,1,4,8
Blacks,1,1,2,1,1.70514,60,2,Democrat,1,4,6
Latinx,1,-1,1,3,0.31773,41,1,Decline to State,2,4,8
Whites,1,-2,-1,1,0.48501,30,2,Democrat,1,4,8
Asians,2,1,1,3,0.60441,51,2,Decline to State,2,5,7
Latinx,2,1,-2,4,0.3015,36,2,Republican,2,5,8
Latinx,1,1,-1,2,0.46064,52,1,Republican,1,5,6
Latinx,1,1,1,1,1.89956,39,1,Decline to State,2,4,5
Latinx,1,1,1,1,8.05777,60,2,Democrat,2,1,3
Latinx,1,-1,-1,2,0.58932,30,1,Republican,1,6,8
Latinx,-1,-1,-1,1,0.52802,34,2,Democrat,1,4,8
Latinx,2,2,-1,1,0.89629,29,2,Democrat,1,2,7
Latinx,2,1,1,1,1.08563,52,2,Democrat,2,3,4
Latinx,2,1,1,1,0.42149,57,1,Decline to State,2,5,5
Whites,1,1,1,2,1.505,54,1,Decline to State,1,6,7
Latinx,1,1,-1,1,0.71928,67,1,Democrat,2,1,6
Latinx,2,2,2,3,0.35643,34,2,Democrat,2,1,7
Latinx,2,1,1,1,0.44381,20,1,Democrat,1,1,5
Latinx,1,1,-1,1,3.00502,40,1,Democrat,2,4,2
Latinx,2,2,1,1,0.20643,18,2,Decline to State,1,4,5
Latinx,2,2,2,4,0.34758,35,1,Democrat,1,2,7
Latinx,-2,-2,-2,1,0.46049,58,1,Democrat,2,1,4
Latinx,2,2,2,1,0.39967,20,2,Democrat,1,1,5
Whites,1,2,2,1,NA,79,5,2 2 2Decline,NA,3,2
Latinx,2,2,1,1,0.54445,35,2,Democrat,2,4,7
Latinx,2,1,1,1,5.76095,36,2,Democrat,2,2,3
Latinx,2,2,2,4,0.46106,47,2,Decline to State,2,4,5
Latinx,1,1,1,1,0.91827,39,2,Democrat,2,5,6
Latinx,1,1,1,1,0.71991,36,1,Democrat,1,2,7
Latinx,1,2,-1,3,1.22298,27,1,Decline to State,1,1,6
Latinx,2,2,2,1,2.98905,75,2,Democrat,2,1,5
Latinx,-1,1,-1,2,0.23325,61,1,Republican,2,5,8
Blacks,1,2,-1,2,0.58278,56,1,Republican,1,5,7
Latinx,1,1,1,1,1.29149,51,1,Democrat,2,4,8
Latinx,2,1,2,1,0.55009,18,1,Democrat,1,3,7
